REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
1094|hasTag|2012-07-02|700962072679665|400000000000410
1100|hasTag|2012-09-10|701099511633326|400000000000410
1104|hasTag|2012-05-26|700962072679870|400000000000410
1108|hasTag|2012-07-13|701030792156614|400000000000410
1111|hasTag|2012-05-31|700962072679886|400000000000410
1115|hasTag|2012-05-07|700893353203170|400000000000410
1119|hasTag|2012-08-24|701030792156664|400000000000410
1124|hasTag|2012-02-23|700824633726462|400000000000410
1128|hasTag|2012-03-13|700893353203199|400000000000410
1132|hasTag|2012-08-07|701030792156750|400000000000410
1137|hasTag|2012-09-11|701099511633514|400000000000410
1142|hasTag|2012-08-28|701030792156787|400000000000410
1146|hasTag|2012-06-06|700962072680060|400000000000410
1151|hasTag|2012-08-26|701030792156831|400000000000410
1155|hasTag|2012-04-27|700893353203561|400000000000280
1160|hasTag|2012-04-27|700893353203561|400000000001985
1164|hasTag|2012-04-27|700893353203561|400000000003083
1169|hasTag|2012-04-27|700893353203561|400000000005854
1171|hasTag|2011-04-12|700481036343259|400000000000139
1175|hasTag|2011-04-12|700481036343259|400000000006991
1179|hasTag|2011-04-12|700481036343259|400000000010712
1183|hasTag|2011-03-09|700481036343260|400000000000470
1186|hasTag|2011-03-09|700481036343260|400000000001031
1190|hasTag|2011-03-09|700481036343260|400000000001998
1194|hasTag|2011-03-09|700481036343260|400000000006394
1199|hasTag|2011-03-09|700481036343260|400000000007610
1203|hasTag|2011-05-13|700549755819997|400000000000470
1208|hasTag|2011-05-13|700549755819997|400000000004849
1212|hasTag|2011-05-13|700549755819997|400000000009319
1215|hasTag|2011-09-23|700687194773470|400000000001375
1219|hasTag|2011-09-23|700687194773470|400000000005875
1225|hasTag|2011-09-23|700687194773470|400000000008174
1230|hasTag|2011-09-23|700687194773470|400000000008245
1235|hasTag|2011-09-23|700687194773470|400000000012924
1240|hasTag|2011-09-23|700687194773470|400000000015478
1246|hasTag|2012-04-07|700893353203679|400000000000138
1250|hasTag|2012-04-07|700893353203679|400000000000587
1254|hasTag|2012-04-07|700893353203679|400000000001171
1257|hasTag|2012-04-07|700893353203679|400000000001653
1260|hasTag|2012-04-07|700893353203679|400000000002807
1263|hasTag|2012-04-07|700893353203679|400000000006400
1290|hasTag|2012-04-07|700893353203679|400000000006624
1292|hasTag|2012-04-07|700893353203679|400000000011618
1294|hasTag|2011-12-19|700755914250208|400000000001528
1296|hasTag|2011-12-19|700755914250208|400000000002896
1298|hasTag|2011-12-19|700755914250208|400000000007443
1300|hasTag|2011-12-19|700755914250208|400000000011598
1305|hasTag|2011-02-19|700412316866764|400000000000545
1310|hasTag|2012-03-29|700893353203917|400000000000545
1314|hasTag|2012-03-29|700893353203917|400000000007604
1318|hasTag|2010-09-13|700274877913296|400000000001339
1324|hasTag|2010-09-13|700274877913296|400000000002953
1329|hasTag|2010-09-13|700274877913296|400000000007521
1333|hasTag|2010-09-13|700274877913296|400000000009202
