REL_ID:IGNORE|:TYPE|:START_ID|:END_ID
526|isLocatedIn|100000000000120|500000000000064
532|isLocatedIn|100000000000121|500000000000064
535|isLocatedIn|100000000000122|500000000000005
540|isLocatedIn|100000000000123|500000000000005
544|isLocatedIn|100000000000124|500000000000005
548|isLocatedIn|100000000000125|500000000000005
551|isLocatedIn|100000000000126|500000000000005
555|isLocatedIn|100000000000127|500000000000005
559|isLocatedIn|100000000000128|500000000000005
564|isLocatedIn|100000000000129|500000000000006
568|isLocatedIn|100000000000130|500000000000006
573|isLocatedIn|100000000000131|500000000000006
576|isLocatedIn|100000000000132|500000000000006
581|isLocatedIn|100000000000133|500000000000006
585|isLocatedIn|100000000000134|500000000000006
589|isLocatedIn|100000000000135|500000000000049
593|isLocatedIn|100000000000136|500000000000049
596|isLocatedIn|100000000000137|500000000000049
602|isLocatedIn|100000000000138|500000000000049
606|isLocatedIn|100000000000139|500000000000049
611|isLocatedIn|100000000000140|500000000000049
616|isLocatedIn|100000000000141|500000000000049
619|isLocatedIn|100000000000142|500000000000049
624|isLocatedIn|100000000000143|500000000000049
628|isLocatedIn|100000000000144|500000000000049
632|isLocatedIn|100000000000145|500000000000049
636|isLocatedIn|100000000000146|500000000000049
638|isLocatedIn|100000000000147|500000000000049
641|isLocatedIn|100000000000148|500000000000049
644|isLocatedIn|100000000000149|500000000000049
648|isLocatedIn|100000000000150|500000000000049
650|isLocatedIn|100000000000151|500000000000049
654|isLocatedIn|100000000000152|500000000000049
659|isLocatedIn|100000000000153|500000000000049
664|isLocatedIn|100000000000154|500000000000049
668|isLocatedIn|100000000000155|500000000000049
672|isLocatedIn|100000000000156|500000000000049
677|isLocatedIn|100000000000157|500000000000049
681|isLocatedIn|100000000000158|500000000000049
685|isLocatedIn|100000000000159|500000000000049
689|isLocatedIn|100000000000160|500000000000049
693|isLocatedIn|100000000000161|500000000000049
697|isLocatedIn|100000000000162|500000000000049
700|isLocatedIn|100000000000163|500000000000049
703|isLocatedIn|100000000000164|500000000000049
708|isLocatedIn|100000000000165|500000000000049
712|isLocatedIn|100000000000166|500000000000049
715|isLocatedIn|100000000000167|500000000000049
719|isLocatedIn|100000000000168|500000000000049
724|isLocatedIn|100000000000169|500000000000049
727|isLocatedIn|100000000000170|500000000000049
731|isLocatedIn|100000000000171|500000000000049
733|isLocatedIn|100000000000172|500000000000049
736|isLocatedIn|100000000000173|500000000000049
740|isLocatedIn|100000000000174|500000000000049
743|isLocatedIn|100000000000175|500000000000049
746|isLocatedIn|100000000000176|500000000000049
750|isLocatedIn|100000000000177|500000000000049
754|isLocatedIn|100000000000178|500000000000049
759|isLocatedIn|100000000000179|500000000000049
762|isLocatedIn|100000000000180|500000000000049
767|isLocatedIn|100000000000181|500000000000049
772|isLocatedIn|100000000000182|500000000000049
776|isLocatedIn|100000000000183|500000000000049
780|isLocatedIn|100000000000184|500000000000049
784|isLocatedIn|100000000000185|500000000000049
789|isLocatedIn|100000000000186|500000000000007
792|isLocatedIn|100000000000187|500000000000007
797|isLocatedIn|100000000000188|500000000000007
803|isLocatedIn|100000000000189|500000000000007
808|isLocatedIn|100000000000190|500000000000007
812|isLocatedIn|100000000000191|500000000000007
815|isLocatedIn|100000000000192|500000000000007
821|isLocatedIn|100000000000193|500000000000007
824|isLocatedIn|100000000000194|500000000000007
827|isLocatedIn|100000000000195|500000000000067
831|isLocatedIn|100000000000196|500000000000067
836|isLocatedIn|100000000000197|500000000000067
840|isLocatedIn|100000000000198|500000000000067
842|isLocatedIn|100000000000199|500000000000067
845|isLocatedIn|100000000000200|500000000000067
848|isLocatedIn|100000000000201|500000000000067
851|isLocatedIn|100000000000202|500000000000067
854|isLocatedIn|100000000000203|500000000000067
856|isLocatedIn|100000000000204|500000000000067
859|isLocatedIn|100000000000205|500000000000068
862|isLocatedIn|100000000000206|500000000000068
864|isLocatedIn|100000000000207|500000000000068
867|isLocatedIn|100000000000208|500000000000068
870|isLocatedIn|100000000000209|500000000000068
872|isLocatedIn|100000000000210|500000000000066
873|isLocatedIn|100000000000211|500000000000066
875|isLocatedIn|100000000000212|500000000000066
878|isLocatedIn|100000000000213|500000000000066
880|isLocatedIn|100000000000214|500000000000066
883|isLocatedIn|100000000000215|500000000000066
886|isLocatedIn|100000000000216|500000000000066
889|isLocatedIn|100000000000217|500000000000066
892|isLocatedIn|100000000000218|500000000000066
894|isLocatedIn|100000000000219|500000000000066
897|isLocatedIn|100000000000220|500000000000066
901|isLocatedIn|100000000000221|500000000000066
905|isLocatedIn|100000000000222|500000000000066
910|isLocatedIn|100000000000223|500000000000066
915|isLocatedIn|100000000000224|500000000000066
920|isLocatedIn|100000000000225|500000000000066
922|isLocatedIn|100000000000226|500000000000066
926|isLocatedIn|100000000000227|500000000000066
930|isLocatedIn|100000000000228|500000000000066
934|isLocatedIn|100000000000229|500000000000066
939|isLocatedIn|100000000000230|500000000000066
941|isLocatedIn|100000000000231|500000000000066
946|isLocatedIn|100000000000232|500000000000066
949|isLocatedIn|100000000000233|500000000000066
954|isLocatedIn|100000000000234|500000000000066
957|isLocatedIn|100000000000235|500000000000066
961|isLocatedIn|100000000000236|500000000000066
964|isLocatedIn|100000000000237|500000000000066
968|isLocatedIn|100000000000238|500000000000066
971|isLocatedIn|100000000000239|500000000000066
975|isLocatedIn|100000000000240|500000000000066
979|isLocatedIn|100000000000241|500000000000066
984|isLocatedIn|100000000000242|500000000000066
988|isLocatedIn|100000000000243|500000000000066
992|isLocatedIn|100000000000244|500000000000066
995|isLocatedIn|100000000000245|500000000000066
999|isLocatedIn|100000000000246|500000000000066
1002|isLocatedIn|100000000000247|500000000000066
1007|isLocatedIn|100000000000248|500000000000066
1011|isLocatedIn|100000000000249|500000000000008
1014|isLocatedIn|100000000000250|500000000000008
1019|isLocatedIn|100000000000251|500000000000008
1023|isLocatedIn|100000000000252|500000000000069
1027|isLocatedIn|100000000000253|500000000000069
1030|isLocatedIn|100000000000254|500000000000069
1034|isLocatedIn|100000000000255|500000000000069
1039|isLocatedIn|100000000000256|500000000000069
1042|isLocatedIn|100000000000257|500000000000069
1045|isLocatedIn|100000000000258|500000000000069
1048|isLocatedIn|100000000000259|500000000000069
1052|isLocatedIn|100000000000260|500000000000069
1056|isLocatedIn|100000000000261|500000000000070
1060|isLocatedIn|100000000000262|500000000000070
1064|isLocatedIn|100000000000263|500000000000070
1068|isLocatedIn|100000000000264|500000000000070
1071|isLocatedIn|100000000000265|500000000000070
1074|isLocatedIn|100000000000266|500000000000070
1078|isLocatedIn|100000000000267|500000000000070
1081|isLocatedIn|100000000000268|500000000000070
1084|isLocatedIn|100000000000269|500000000000070
1089|isLocatedIn|100000000000270|500000000000070
1093|isLocatedIn|100000000000271|500000000000070
1097|isLocatedIn|100000000000272|500000000000070
1102|isLocatedIn|100000000000273|500000000000070
1105|isLocatedIn|100000000000274|500000000000070
1109|isLocatedIn|100000000000275|500000000000070
1114|isLocatedIn|100000000000276|500000000000070
1118|isLocatedIn|100000000000277|500000000000070
1122|isLocatedIn|100000000000278|500000000000070
1126|isLocatedIn|100000000000279|500000000000070
1131|isLocatedIn|100000000000280|500000000000070
1135|isLocatedIn|100000000000281|500000000000070
1139|isLocatedIn|100000000000282|500000000000070
1143|isLocatedIn|100000000000283|500000000000070
1147|isLocatedIn|100000000000284|500000000000070
1152|isLocatedIn|100000000000285|500000000000070
1156|isLocatedIn|100000000000286|500000000000070
1159|isLocatedIn|100000000000287|500000000000070
1163|isLocatedIn|100000000000288|500000000000070
1166|isLocatedIn|100000000000289|500000000000070
1172|isLocatedIn|100000000000290|500000000000070
1177|isLocatedIn|100000000000291|500000000000070
1180|isLocatedIn|100000000000292|500000000000009
1184|isLocatedIn|100000000000293|500000000000009
1188|isLocatedIn|100000000000294|500000000000009
1192|isLocatedIn|100000000000295|500000000000009
1195|isLocatedIn|100000000000296|500000000000071
1200|isLocatedIn|100000000000297|500000000000071
1202|isLocatedIn|100000000000298|500000000000071
1206|isLocatedIn|100000000000299|500000000000072
1209|isLocatedIn|100000000000300|500000000000072
1213|isLocatedIn|100000000000301|500000000000072
1217|isLocatedIn|100000000000302|500000000000072
1221|isLocatedIn|100000000000303|500000000000072
1224|isLocatedIn|100000000000304|500000000000072
1229|isLocatedIn|100000000000305|500000000000072
1232|isLocatedIn|100000000000306|500000000000072
1237|isLocatedIn|100000000000307|500000000000072
1241|isLocatedIn|100000000000308|500000000000073
1244|isLocatedIn|100000000000309|500000000000073
1249|isLocatedIn|100000000000310|500000000000073
1252|isLocatedIn|100000000000311|500000000000073
1255|isLocatedIn|100000000000312|500000000000073
1259|isLocatedIn|100000000000313|500000000000073
1266|isLocatedIn|100000000000314|500000000000073
1269|isLocatedIn|100000000000315|500000000000073
1271|isLocatedIn|100000000000316|500000000000073
1275|isLocatedIn|100000000000317|500000000000073
1278|isLocatedIn|100000000000318|500000000000073
1280|isLocatedIn|100000000000319|500000000000073
1283|isLocatedIn|100000000000320|500000000000073
1286|isLocatedIn|100000000000321|500000000000073
1287|isLocatedIn|100000000000322|500000000000073
1288|isLocatedIn|100000000000323|500000000000073
1289|isLocatedIn|100000000000324|500000000000073
1291|isLocatedIn|100000000000325|500000000000073
1293|isLocatedIn|100000000000326|500000000000073
1295|isLocatedIn|100000000000327|500000000000073
1297|isLocatedIn|100000000000328|500000000000073
1299|isLocatedIn|100000000000329|500000000000073
1301|isLocatedIn|100000000000330|500000000000073
1304|isLocatedIn|100000000000331|500000000000073
1309|isLocatedIn|100000000000332|500000000000010
1312|isLocatedIn|100000000000333|500000000000010
1316|isLocatedIn|100000000000334|500000000000010
1319|isLocatedIn|100000000000335|500000000000010
1323|isLocatedIn|100000000000336|500000000000010
1327|isLocatedIn|100000000000337|500000000000010
1328|isLocatedIn|100000000000338|500000000000010
1335|isLocatedIn|100000000000339|500000000000010
1339|isLocatedIn|100000000000340|500000000000010
1342|isLocatedIn|100000000000341|500000000000010
1346|isLocatedIn|100000000000342|500000000000010
1348|isLocatedIn|100000000000343|500000000000010
1353|isLocatedIn|100000000000344|500000000000010
1356|isLocatedIn|100000000000345|500000000000011
1359|isLocatedIn|100000000000346|500000000000011
1363|isLocatedIn|100000000000347|500000000000074
1366|isLocatedIn|100000000000348|500000000000074
1370|isLocatedIn|100000000000349|500000000000074
1373|isLocatedIn|100000000000350|500000000000074
1374|isLocatedIn|100000000000351|500000000000074
1378|isLocatedIn|100000000000352|500000000000074
1380|isLocatedIn|100000000000353|500000000000074
1382|isLocatedIn|100000000000354|500000000000074
1385|isLocatedIn|100000000000355|500000000000074
1386|isLocatedIn|100000000000356|500000000000074
1388|isLocatedIn|100000000000357|500000000000074
1390|isLocatedIn|100000000000358|500000000000074
1392|isLocatedIn|100000000000359|500000000000074
1394|isLocatedIn|100000000000360|500000000000074
1397|isLocatedIn|100000000000361|500000000000074
1399|isLocatedIn|100000000000362|500000000000074
1401|isLocatedIn|100000000000363|500000000000074
1403|isLocatedIn|100000000000364|500000000000074
1405|isLocatedIn|100000000000365|500000000000074
1408|isLocatedIn|100000000000366|500000000000074
1409|isLocatedIn|100000000000367|500000000000074
1411|isLocatedIn|100000000000368|500000000000074
1414|isLocatedIn|100000000000369|500000000000074
1415|isLocatedIn|100000000000370|500000000000075
1417|isLocatedIn|100000000000371|500000000000075
1419|isLocatedIn|100000000000372|500000000000075
1420|isLocatedIn|100000000000373|500000000000075
1423|isLocatedIn|100000000000374|500000000000075
1425|isLocatedIn|100000000000375|500000000000075
1427|isLocatedIn|100000000000376|500000000000075
1430|isLocatedIn|100000000000377|500000000000075
1431|isLocatedIn|100000000000378|500000000000075
1433|isLocatedIn|100000000000379|500000000000075
1473|isLocatedIn|100000000000380|500000000000075
1476|isLocatedIn|100000000000381|500000000000075
1478|isLocatedIn|100000000000382|500000000000075
1481|isLocatedIn|100000000000383|500000000000075
1486|isLocatedIn|100000000000384|500000000000075
1488|isLocatedIn|100000000000385|500000000000075
1491|isLocatedIn|100000000000386|500000000000075
1493|isLocatedIn|100000000000387|500000000000075
1497|isLocatedIn|100000000000388|500000000000075
1501|isLocatedIn|100000000000389|500000000000075
1503|isLocatedIn|100000000000390|500000000000075
1507|isLocatedIn|100000000000391|500000000000075
1511|isLocatedIn|100000000000392|500000000000075
1516|isLocatedIn|100000000000393|500000000000075
1519|isLocatedIn|100000000000394|500000000000013
1524|isLocatedIn|100000000000395|500000000000013
1529|isLocatedIn|100000000000396|500000000000013
1532|isLocatedIn|100000000000397|500000000000013
1535|isLocatedIn|100000000000398|500000000000013
1541|isLocatedIn|100000000000399|500000000000076
1543|isLocatedIn|100000000000400|500000000000076
1548|isLocatedIn|100000000000401|500000000000014
1552|isLocatedIn|100000000000402|500000000000014
1558|isLocatedIn|100000000000403|500000000000014
1562|isLocatedIn|100000000000404|500000000000014
1564|isLocatedIn|100000000000405|500000000000014
1569|isLocatedIn|100000000000406|500000000000014
1573|isLocatedIn|100000000000407|500000000000014
1579|isLocatedIn|100000000000408|500000000000014
1582|isLocatedIn|100000000000409|500000000000014
1589|isLocatedIn|100000000000410|500000000000014
1593|isLocatedIn|100000000000411|500000000000077
1598|isLocatedIn|100000000000412|500000000000077
1601|isLocatedIn|100000000000413|500000000000077
1604|isLocatedIn|100000000000414|500000000000077
1611|isLocatedIn|100000000000415|500000000000077
1615|isLocatedIn|100000000000416|500000000000077
1621|isLocatedIn|100000000000417|500000000000077
1625|isLocatedIn|100000000000418|500000000000077
1629|isLocatedIn|100000000000419|500000000000077
1635|isLocatedIn|100000000000420|500000000000077
1639|isLocatedIn|100000000000421|500000000000077
1644|isLocatedIn|100000000000422|500000000000077
1649|isLocatedIn|100000000000423|500000000000077
1653|isLocatedIn|100000000000424|500000000000077
1658|isLocatedIn|100000000000425|500000000000077
1665|isLocatedIn|100000000000426|500000000000077
1671|isLocatedIn|100000000000427|500000000000077
1677|isLocatedIn|100000000000428|500000000000077
1686|isLocatedIn|100000000000429|500000000000077
1689|isLocatedIn|100000000000430|500000000000077
1695|isLocatedIn|100000000000431|500000000000077
1699|isLocatedIn|100000000000432|500000000000077
1706|isLocatedIn|100000000000433|500000000000077
1711|isLocatedIn|100000000000434|500000000000077
1717|isLocatedIn|100000000000435|500000000000077
1723|isLocatedIn|100000000000436|500000000000077
1727|isLocatedIn|100000000000437|500000000000077
1732|isLocatedIn|100000000000438|500000000000077
1735|isLocatedIn|100000000000439|500000000000077
1741|isLocatedIn|100000000000440|500000000000077
1748|isLocatedIn|100000000000441|500000000000077
1753|isLocatedIn|100000000000442|500000000000050
1757|isLocatedIn|100000000000443|500000000000050
1765|isLocatedIn|100000000000444|500000000000050
1770|isLocatedIn|100000000000445|500000000000050
1776|isLocatedIn|100000000000446|500000000000050
1781|isLocatedIn|100000000000447|500000000000050
1787|isLocatedIn|100000000000448|500000000000050
1792|isLocatedIn|100000000000449|500000000000050
1797|isLocatedIn|100000000000450|500000000000050
1801|isLocatedIn|100000000000451|500000000000050
1803|isLocatedIn|100000000000452|500000000000050
1810|isLocatedIn|100000000000453|500000000000050
1816|isLocatedIn|100000000000454|500000000000050
1823|isLocatedIn|100000000000455|500000000000050
1829|isLocatedIn|100000000000456|500000000000050
1833|isLocatedIn|100000000000457|500000000000050
1842|isLocatedIn|100000000000458|500000000000050
1846|isLocatedIn|100000000000459|500000000000050
1853|isLocatedIn|100000000000460|500000000000050
1858|isLocatedIn|100000000000461|500000000000050
1864|isLocatedIn|100000000000462|500000000000050
1869|isLocatedIn|100000000000463|500000000000050
1873|isLocatedIn|100000000000464|500000000000050
1878|isLocatedIn|100000000000465|500000000000050
1884|isLocatedIn|100000000000466|500000000000050
1889|isLocatedIn|100000000000467|500000000000050
1895|isLocatedIn|100000000000468|500000000000050
1901|isLocatedIn|100000000000469|500000000000050
1905|isLocatedIn|100000000000470|500000000000050
1910|isLocatedIn|100000000000471|500000000000050
1921|isLocatedIn|100000000000472|500000000000050
1926|isLocatedIn|100000000000473|500000000000050
1929|isLocatedIn|100000000000474|500000000000050
1935|isLocatedIn|100000000000475|500000000000050
1944|isLocatedIn|100000000000476|500000000000050
1953|isLocatedIn|100000000000477|500000000000050
1962|isLocatedIn|100000000000478|500000000000050
1968|isLocatedIn|100000000000479|500000000000050
1974|isLocatedIn|100000000000480|500000000000050
1980|isLocatedIn|100000000000481|500000000000050
1989|isLocatedIn|100000000000482|500000000000050
1991|isLocatedIn|100000000000483|500000000000050
1996|isLocatedIn|100000000000484|500000000000050
2004|isLocatedIn|100000000000485|500000000000050
2009|isLocatedIn|100000000000486|500000000000050
2019|isLocatedIn|100000000000487|500000000000050
2023|isLocatedIn|100000000000488|500000000000050
2033|isLocatedIn|100000000000489|500000000000050
2042|isLocatedIn|100000000000490|500000000000078
2046|isLocatedIn|100000000000491|500000000000078
2051|isLocatedIn|100000000000492|500000000000078
2064|isLocatedIn|100000000000493|500000000000078
2070|isLocatedIn|100000000000494|500000000000078
2077|isLocatedIn|100000000000495|500000000000078
2082|isLocatedIn|100000000000496|500000000000078
2094|isLocatedIn|100000000000497|500000000000078
2099|isLocatedIn|100000000000498|500000000000078
2107|isLocatedIn|100000000000499|500000000000078
2117|isLocatedIn|100000000000500|500000000000078
2124|isLocatedIn|100000000000501|500000000000078
2132|isLocatedIn|100000000000502|500000000000078
2139|isLocatedIn|100000000000503|500000000000078
2144|isLocatedIn|100000000000504|500000000000078
2151|isLocatedIn|100000000000505|500000000000078
2159|isLocatedIn|100000000000506|500000000000078
2167|isLocatedIn|100000000000507|500000000000078
2179|isLocatedIn|100000000000508|500000000000078
2187|isLocatedIn|100000000000509|500000000000078
2197|isLocatedIn|100000000000510|500000000000078
2204|isLocatedIn|100000000000511|500000000000078
2212|isLocatedIn|100000000000512|500000000000078
2223|isLocatedIn|100000000000513|500000000000078
2229|isLocatedIn|100000000000514|500000000000078
2240|isLocatedIn|100000000000515|500000000000078
2245|isLocatedIn|100000000000516|500000000000078
2253|isLocatedIn|100000000000517|500000000000078
2262|isLocatedIn|100000000000518|500000000000015
2273|isLocatedIn|100000000000519|500000000000015
2281|isLocatedIn|100000000000520|500000000000015
2287|isLocatedIn|100000000000521|500000000000015
2298|isLocatedIn|100000000000522|500000000000015
2305|isLocatedIn|100000000000523|500000000000016
2314|isLocatedIn|100000000000524|500000000000016
2322|isLocatedIn|100000000000525|500000000000016
2336|isLocatedIn|100000000000526|500000000000016
2350|isLocatedIn|100000000000527|500000000000016
2356|isLocatedIn|100000000000528|500000000000016
2365|isLocatedIn|100000000000529|500000000000016
2373|isLocatedIn|100000000000530|500000000000016
2386|isLocatedIn|100000000000531|500000000000016
2392|isLocatedIn|100000000000532|500000000000079
2404|isLocatedIn|100000000000533|500000000000079
2411|isLocatedIn|100000000000534|500000000000079
2424|isLocatedIn|100000000000535|500000000000079
2428|isLocatedIn|100000000000536|500000000000079
2437|isLocatedIn|100000000000537|500000000000079
2450|isLocatedIn|100000000000538|500000000000000
2461|isLocatedIn|100000000000539|500000000000000
2468|isLocatedIn|100000000000540|500000000000000
2481|isLocatedIn|100000000000541|500000000000000
2491|isLocatedIn|100000000000542|500000000000000
2497|isLocatedIn|100000000000543|500000000000000
2507|isLocatedIn|100000000000544|500000000000000
2516|isLocatedIn|100000000000545|500000000000000
2525|isLocatedIn|100000000000546|500000000000000
2536|isLocatedIn|100000000000547|500000000000000
2547|isLocatedIn|100000000000548|500000000000000
2562|isLocatedIn|100000000000549|500000000000000
2572|isLocatedIn|100000000000550|500000000000000
2586|isLocatedIn|100000000000551|500000000000000
2590|isLocatedIn|100000000000552|500000000000000
2601|isLocatedIn|100000000000553|500000000000000
2609|isLocatedIn|100000000000554|500000000000000
2617|isLocatedIn|100000000000555|500000000000051
2625|isLocatedIn|100000000000556|500000000000051
2637|isLocatedIn|100000000000557|500000000000051
2646|isLocatedIn|100000000000558|500000000000051
2651|isLocatedIn|100000000000559|500000000000051
2662|isLocatedIn|100000000000560|500000000000051
2680|isLocatedIn|100000000000561|500000000000051
2689|isLocatedIn|100000000000562|500000000000051
2707|isLocatedIn|100000000000563|500000000000051
2715|isLocatedIn|100000000000564|500000000000051
2728|isLocatedIn|100000000000565|500000000000051
2739|isLocatedIn|100000000000566|500000000000051
2756|isLocatedIn|100000000000567|500000000000051
2804|isLocatedIn|100000000000568|500000000000051
2817|isLocatedIn|100000000000569|500000000000051
2834|isLocatedIn|100000000000570|500000000000051
2851|isLocatedIn|100000000000571|500000000000051
2864|isLocatedIn|100000000000572|500000000000051
2874|isLocatedIn|100000000000573|500000000000051
2888|isLocatedIn|100000000000574|500000000000051
2897|isLocatedIn|100000000000575|500000000000051
2912|isLocatedIn|100000000000576|500000000000051
2917|isLocatedIn|100000000000577|500000000000051
2926|isLocatedIn|100000000000578|500000000000051
2941|isLocatedIn|100000000000579|500000000000051
2952|isLocatedIn|100000000000580|500000000000051
2961|isLocatedIn|100000000000581|500000000000051
2969|isLocatedIn|100000000000582|500000000000051
2983|isLocatedIn|100000000000583|500000000000051
2992|isLocatedIn|100000000000584|500000000000051
2998|isLocatedIn|100000000000585|500000000000051
3011|isLocatedIn|100000000000586|500000000000051
3023|isLocatedIn|100000000000587|500000000000051
3036|isLocatedIn|100000000000588|500000000000051
3050|isLocatedIn|100000000000589|500000000000080
3058|isLocatedIn|100000000000590|500000000000080
3066|isLocatedIn|100000000000591|500000000000080
3073|isLocatedIn|100000000000592|500000000000080
3089|isLocatedIn|100000000000593|500000000000080
3096|isLocatedIn|100000000000594|500000000000080
3107|isLocatedIn|100000000000595|500000000000080
3123|isLocatedIn|100000000000596|500000000000080
3130|isLocatedIn|100000000000597|500000000000080
3134|isLocatedIn|100000000000598|500000000000080
3151|isLocatedIn|100000000000599|500000000000080
3157|isLocatedIn|100000000000600|500000000000080
3172|isLocatedIn|100000000000601|500000000000080
3182|isLocatedIn|100000000000602|500000000000080
3195|isLocatedIn|100000000000603|500000000000080
3205|isLocatedIn|100000000000604|500000000000080
3218|isLocatedIn|100000000000605|500000000000080
3229|isLocatedIn|100000000000606|500000000000080
3236|isLocatedIn|100000000000607|500000000000017
3244|isLocatedIn|100000000000608|500000000000017
3256|isLocatedIn|100000000000609|500000000000017
3264|isLocatedIn|100000000000610|500000000000017
3276|isLocatedIn|100000000000611|500000000000017
3282|isLocatedIn|100000000000612|500000000000017
3295|isLocatedIn|100000000000613|500000000000017
3302|isLocatedIn|100000000000614|500000000000017
3310|isLocatedIn|100000000000615|500000000000017
