REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
2771|likes|2012-02-25|200000000000016|800824633724037
2786|likes|2012-02-24|219791209300009|800824633724037
2798|likes|2012-02-23|213194139533343|800824633724037
2814|likes|2012-02-22|200000000000047|800824633724037
2844|likes|2012-02-24|210995116277761|800824633724037
2855|likes|2012-04-19|200000000000016|800893353201433
2873|likes|2012-04-19|204398046511148|800893353201433
2892|likes|2012-04-21|206597069766701|800893353201433
2909|likes|2012-04-16|208796093022238|800893353201433
2920|likes|2012-04-22|210995116277761|800893353201433
2954|likes|2012-04-21|215393162788877|800893353201433
2963|likes|2012-04-19|224189255811081|800893353201433
2981|likes|2012-04-21|224189255811104|800893353201433
2996|likes|2012-04-18|224189255811121|800893353201433
3021|likes|2012-04-19|226388279066641|800893353201433
3039|likes|2012-04-22|226388279066664|800893353201433
3061|likes|2012-04-20|228587302322180|800893353201433
3084|likes|2012-04-16|228587302322196|800893353201433
3110|likes|2012-04-22|228587302322210|800893353201433
3125|likes|2012-06-11|200000000000016|800962072678209
3148|likes|2012-06-12|204398046511148|800962072678209
3175|likes|2012-06-11|206597069766701|800962072678209
3188|likes|2012-06-07|208796093022238|800962072678209
3206|likes|2012-06-11|210995116277761|800962072678209
3223|likes|2012-06-07|215393162788877|800962072678209
3243|likes|2012-06-09|224189255811081|800962072678209
3254|likes|2012-06-12|224189255811104|800962072678209
3273|likes|2012-06-07|224189255811121|800962072678209
3288|likes|2012-06-08|226388279066641|800962072678209
3307|likes|2012-06-12|226388279066664|800962072678209
3321|likes|2012-06-11|228587302322180|800962072678209
3333|likes|2012-06-11|228587302322196|800962072678209
3353|likes|2012-06-11|228587302322210|800962072678209
3374|likes|2011-12-26|200000000000016|800755914248024
3390|likes|2011-12-23|204398046511148|800755914248024
3408|likes|2011-12-20|206597069766701|800755914248024
3422|likes|2011-12-25|208796093022238|800755914248024
3437|likes|2011-12-25|210995116277761|800755914248024
3458|likes|2011-12-22|215393162788877|800755914248024
3467|likes|2011-12-24|224189255811121|800755914248024
3483|likes|2011-12-26|200000000000016|800755914248044
3494|likes|2011-12-24|204398046511148|800755914248044
3512|likes|2011-12-20|206597069766701|800755914248044
3528|likes|2011-12-23|208796093022238|800755914248044
3541|likes|2011-12-20|210995116277761|800755914248044
3558|likes|2011-12-22|215393162788877|800755914248044
3587|likes|2011-12-21|224189255811121|800755914248044
3604|likes|2011-12-26|200000000000016|800755914248051
3611|likes|2011-12-21|204398046511148|800755914248051
3632|likes|2011-12-26|206597069766701|800755914248051
3651|likes|2011-12-24|208796093022238|800755914248051
3665|likes|2011-12-26|210995116277761|800755914248051
3684|likes|2011-12-23|215393162788877|800755914248051
3702|likes|2011-12-23|224189255811121|800755914248051
3714|likes|2012-04-22|206597069766699|800893353201834
3729|likes|2012-07-05|200000000000014|800962072679666
3749|likes|2012-07-19|226388279066632|801030792156620
3764|likes|2012-09-13|210995116277782|801099511633516
3780|likes|2012-09-12|215393162788912|801099511633516
3791|likes|2012-09-12|208796093022238|801099511633516
3809|likes|2012-09-13|232985348833319|801099511633516
3823|likes|2012-09-13|228587302322180|801099511633516
3837|likes|2012-09-12|200000000000033|801099511633516
3858|likes|2012-09-12|224189255811104|801099511633516
3876|likes|2012-09-12|224189255811121|801099511633516
3896|likes|2012-09-13|204398046511148|801099511633516
3914|likes|2012-09-12|200000000000014|801099511633516
